year,duration,rating,votes,meta_score,budget,opening_weekend_gross,gross_worldwide
1997,93,7.3,266000,74.0,85000000,249567,252712101
1997,93,5.3,97000,38.0,80000000,26725207,177977226
1997,135,6.7,110000,50.0,75000000,19313566,136982834
1997,101,5.8,165000,52.0,17000000,15818645,125586134
1997,108,6.1,103000,43.0,116000000,18479435,178127760
1997,89,4.9,116000,37.0,45000000,16620887,136885767
1997,138,8.2,638000,91.0,35000000,5211198,126216940
1997,90,6.4,45000,70.0,35000000,15019821,63856929
1997,126,7.6,524000,52.0,75210000,17031345,263920180
1997,98,6.5,62000,53.0,38000000,6062922,122417389
1997,116,6.2,74000,50.0,68000000,16278873,118063304
1997,144,7.5,420000,60.0,57000000,12170536,152944660
1997,115,6.6,94000,46.0,27000000,13215167,60527873
1997,105,5.2,27000,42.0,32000000,12812047,59927618
1997,94,7.1,141000,61.0,50000000,120541,139804348
1997,116,8.6,774000,58.0,15000000000,118920,230099013
1997,124,6.4,128000,36.0,60000000,15164595,159330280
1997,96,5.2,74000,34.0,40000000,19738749,87840042
1997,129,7.3,333000,52.0,105000000,22058773,121214377
1997,89,7.0,265000,51.0,16500000,9548111,67711748
1997,93,7.0,65000,74.0,36000000,12307128,50159144
1997,121,6.7,62000,52.0,50000000,14678016,50068310
1997,104,5.5,84000,54.0,90000000,14581740,122823468
1997,121,4.0,88000,24.0,160000000,16158942,164508066
1997,129,7.7,450000,63.0,50000000,14337029,109423648
1997,125,6.0,90000,62.0,50000000,11094241,48169156
1997,109,6.2,281000,62.0,75000000,16474092,161376069
1997,91,7.2,117000,75.0,3500000,176585,257938649
1997,135,7.2,86000,72.0,40000000,10626507,45916769
1997,89,6.5,113000,52.0,18000000,2255233,251212670
1997,105,7.0,111000,64.0,15000000,13510482,44862187
1997,98,6.7,51000,0,25000000,11617767,44480039
1997,155,7.3,85000,64.0,36000000,4573523,44229441
1997,115,7.0,9400,70.0,7500000,11197897,43700855
1997,97,7.1,91000,74.0,15000000,92079,64256513
1997,111,6.2,74000,52.0,90000000,14274503,140807547
1997,127,7.7,343000,77.0,35000000,11660216,124909762
1997,124,6.0,64000,43.0,50000000,12311939,110463140
1997,109,6.9,40000,67.0,28000000,14616333,41230799
1997,97,6.2,32000,0,25000000,10654369,48407611
1997,154,7.5,388000,62.0,12000000,9292248,39693845
1997,136,7.1,161000,55.0,70000000,10020378,131457682
1997,93,5.9,55000,20.0,25000000,12837927,36400360
1997,95,3.6,60000,11.0,30000000,16771694,51376861
1997,127,6.9,33000,67.0,20000000,11615722,35764351
1997,100,6.1,26000,49.0,0,11446098,34673095
1997,110,5.8,31000,55.0,40000000,9064143,33956608
1997,117,5.6,30000,41.0,55000000,11411107,32000301
1997,115,5.8,13000,0,35000000,6015970,32748995
1997,88,5.6,45000,27.0,18000000,12220920,31480418
1997,101,5.5,22000,46.0,10000000,7809026,44332015
1997,102,4.6,132000,0,32000000,5085482,79082515
1997,109,6.1,41000,38.0,20000000,8588068,29481428
1997,93,3.7,39000,34.0,25000000,10527222,29354760
1997,92,6.3,56000,60.0,0,7429406,29239545
1997,106,6.1,9800,49.0,33000000,5887675,30716901
1997,98,5.3,17000,43.0,85000000,8776159,28598376
1997,107,7.3,102000,76.0,15000000,6870397,28084357
1997,117,6.9,82000,66.0,30000000,7733445,43312294
1997,96,6.6,205000,35.0,60000000,9511915,26677289
1997,98,5.1,28000,31.0,25000000,7600878,26570463
1997,155,7.9,290000,86.0,15000000,50168,43117303
1997,107,6.1,34000,48.0,40000000,7962268,25804707
1997,105,6.0,57000,56.0,30000000,7818208,25480803
1997,155,6.6,43000,56.0,35000000,5233658,25105255
1997,95,5.8,35000,41.0,9000000,7058333,23712993
1997,130,6.3,13000,50.0,30000000,8162768,23499102
1997,98,5.3,20000,0,3000000,4878632,23144499
1997,89,5.9,24000,0,29000000,4470111,22619589
1997,122,6.3,19000,0,48000000,7403362,22459274
1997,87,4.1,17000,18.0,30000000,5233631,21437192
1997,79,5.5,9800,54.0,0,6429364,20050376
1997,134,7.2,15000,83.0,5000000,29396,19868354
1997,94,4.8,11000,0,53000000,5784123,19745922
1997,89,4.7,5000,36.0,0,6424617,18301610
1997,177,6.1,81000,29.0,80000000,5260324,17626234
1997,105,6.1,4200,0,35000000,5103075,16574176
1997,105,5.1,20000,40.0,60000000,6073094,16228448
1997,90,5.8,27000,0,5000000,6038516,15738769
1997,95,5.9,11000,0,16000000,4472937,15448043
1997,108,7.2,12000,78.0,6000000,3287846,14842388
1997,107,5.7,6500,0,11000000,4128178,14772788
1997,101,5.4,15000,34.0,20000000,6309583,14515490
1997,99,6.5,6500,0,0,3515323,14059077
1997,93,5.3,9400,0,0,4206656,14009368
1997,94,6.6,35000,0,20000000,4604819,13717039
1997,102,7.1,13000,73.0,0,183610,13692848
1997,98,5.8,7900,0,0,4903529,14598571
1997,140,7.2,9100,70.0,25000000,3154075,13130349
1997,88,6.2,30000,0,0,5250704,18814720
1997,106,7.7,334000,64.0,36000000,4320202,12533963
1997,109,7.3,5900,65.0,10000000,3908725,12782749
1997,113,7.2,146000,71.0,250000,52446,12021272
1997,100,5.0,13000,0,55000000,4464008,11538235
1997,105,5.5,10000,0,16000000,4080222,11486880
1997,93,4.8,38000,44.0,30000000,5034914,11438337
1997,84,5.2,4700,42.0,15000000,3252450,10925060
1997,96,7.3,49000,62.0,20000000,356476,10686841
1997,115,6.3,22000,45.0,50000000,4649742,10541523
1997,84,4.8,2900,0,25000000,3504671,10113400
1997,110,7.1,27000,71.0,10000000,124011,9593903
1997,93,6.4,26000,62.0,25000000,3759480,9381260
1997,101,7.2,16000,71.0,0,76268,9229808
1997,113,7.0,7700,77.0,2700000,89563,9161691
1997,99,3.7,10000,35.0,8000000,3301135,9615840
1997,89,5.3,6000,0,28000000,2732880,8345056
1997,112,7.3,62000,72.0,18000000,75183,8038061
1997,105,6.1,5900,0,28000000,2931762,7936780
1997,105,5.1,1300,0,0,2487702,7575028
1997,106,6.4,8400,0,0,1810586,7342923
1997,100,5.9,8900,61.0,18000000,3020015,7281450
1997,91,4.8,6100,0,0,2742679,7338279
1997,98,5.3,3300,0,0,2755382,7233324
1997,101,5.3,3200,0,12000000,2958768,7029025
1997,125,6.7,56000,54.0,19000000,2730440,6682098
1997,101,4.7,3700,0,35000000,3277084,6537036
1997,118,6.4,16000,0,37000000,2704568,6492660
1997,99,5.6,6500,0,25000000,2836490,11838218
1997,114,6.9,20000,79.0,6000000,63979,6330054
1997,95,4.8,9000,0,30000000,3450145,6112613
1997,113,7.0,23000,75.0,0,86097,16534578
1997,110,6.4,15000,49.0,0,2301138,5936344
1997,111,6.4,11000,49.0,0,2443237,5906773
1997,119,6.6,26000,41.0,20000000,2222984,5727130
1997,134,7.0,31000,74.0,28000000,72095,5684960
1997,91,6.9,17000,0,0,2678372,5571205
1997,95,4.5,2100,0,0,2647745,5406742
1997,133,8.3,456000,76.0,2400000000,144446,170532605
1997,107,6.7,2300,0,3300000,436174,4602341
1997,108,4.6,7300,18.0,31190000,2128565,4529843
1997,103,6.3,38000,37.0,12000000,2007279,4366722
1997,94,5.6,8100,0,12000000,1937374,4166918
1997,105,5.2,3900,0,12000000,2131001,4073582
1997,134,7.6,162000,53.0,15000000,212710,3846852
1997,95,5.4,11000,18.0,3000000,2024516,3602884
1997,84,4.8,9500,0,8000000,1817278,3600616
1997,75,6.9,8900,62.0,32000000,939781,3566637
1997,113,4.8,3100,0,23000000,1315445,3525125
1997,86,4.7,11000,0,0,992651,3446539
1997,97,6.5,6100,0,7000000,1378930,3392080
1997,98,4.8,1600,0,18000000,1163576,3330352
1997,97,6.5,4400,0,0,90127,3309421
1997,112,7.4,37000,91.0,5000000,31149,3263585
1997,108,7.0,3800,59.0,0,0,2977807
1997,97,7.1,15000,80.0,25000,100006,2804473
1997,102,5.9,7300,0,24000000,978819,2642983
1997,93,6.9,4200,81.0,0,78151,2581012
1997,119,6.0,3900,68.0,0,50052,2465960
1997,83,7.1,6500,76.0,0,93303,2416734
1997,121,6.3,16000,46.0,35000000,107108,2372903
1997,103,4.9,5400,0,45000000,1370831,2312463
1997,99,6.2,3700,0,0,97916,2178160
1997,88,7.5,9100,0,0,76212,2162043
1997,118,6.9,19000,70.0,10000000,69424,2158775
1997,84,5.5,8800,66.0,1000000,649423,2057193
1997,122,6.8,6100,48.0,16000000,62518,2007100
1997,110,7.1,12000,0,0,135606,1995911
1997,106,5.2,3900,0,0,1014606,1935539
1997,86,6.0,2100,48.0,740000,0,1918497
1997,132,6.5,7300,65.0,16000000,83461,1897404
1997,115,6.7,3800,0,0,14352,1851761
1997,103,7.3,35000,69.0,0,13399,1786844
1997,106,6.9,30000,43.0,5000000,558081,1740156
1997,97,3.0,15000,28.0,16000000,870068,1801972
1997,90,7.4,938,0,0,853589,1608277
1997,97,6.1,6800,0,8000000,803811,1568258
1997,137,7.1,8100,68.0,0,40939,1338335
1997,87,8.1,70000,0,0,603219,1564408
1997,101,6.2,22000,40.0,0,585733,1179002
1997,96,7.6,5800,0,2000000,33340,1126602
1997,117,6.7,978,0,0,29018,1086181
1997,100,6.7,2500,65.0,0,19752,1080192
1997,137,6.8,70000,46.0,62000000,19492,1071255
1997,89,8.2,85000,77.0,180000,20100,933933
1997,127,7.6,2900,0,2500000,0,910773
1997,80,7.1,4000,0,0,23665,878960
1997,85,7.6,18000,0,0,29452,893748
1997,108,6.8,3800,0,0,20533,870290
1997,108,6.3,6300,0,35000000,75268,858553
1997,96,6.3,1500,0,2000000,0,801728
1997,103,7.2,5000,0,0,135401,785482
1997,91,7.1,8100,0,0,146909,720074
1997,86,5.6,1100,61.0,0,63477,661465
1997,85,6.5,9000,54.0,1500000,63266,626057
1997,122,7.7,12000,0,4500000,37268,623983
1997,94,6.1,39000,48.0,1000000,210073,602302
1997,106,6.8,7800,55.0,8000000,311253,589304
1997,106,6.4,7400,0,0,279103,572433
1997,98,7.6,2600,82.0,0,7607,563482
1997,81,8.0,106000,67.0,3000000,9600,563130
1997,88,5.5,1800,0,6000000,312437,548561
1997,97,6.9,1900,0,1000000,31777,543708
1997,96,6.6,7000,64.0,0,34838,537948
1997,101,6.1,2400,57.0,0,30855,534010
1997,105,6.9,2300,0,0,54458,533759
1997,74,6.5,495,0,0,56224,532654
1997,93,6.0,2700,58.0,2000000,30533,523025
1997,75,5.3,1800,0,80000000,62196,505335
1997,90,7.1,255000,61.0,365000,57147,565727
1997,103,7.7,34000,83.0,0,59508,500000
1997,105,7.1,9100,0,0,109243,496059
1997,117,7.3,6600,81.0,0,29879,424683
1997,87,6.8,1700,0,0,38399,417683
1997,110,7.4,6000,0,0,32017,397517
1997,115,6.7,3700,0,0,163289,397020
1997,115,6.6,1500,61.0,0,19644,394079
1997,96,5.6,3000,56.0,0,195236,387069
1997,122,5.6,5400,0,5000000,0,386673
1997,86,6.4,1300,0,500000,231500,375634
1997,103,6.5,7900,47.0,3000000,56240,375261
1997,119,7.7,75000,0,370000000,38289,377967
1997,98,6.7,2300,0,0,32941,356749
1997,88,4.5,1200,0,0,157049,346056
1997,90,6.6,1700,0,0,33633,345478
1997,103,6.7,8000,72.0,9000000,66920,334319
1997,115,6.8,10000,0,0,117608,332597
1997,112,7.1,1900,0,0,1817,323411
1997,122,7.1,4800,68.0,0,21818,323041
1997,96,7.7,36000,70.0,4200000,0,1539811
1997,101,6.2,2500,65.0,4000000,11470,318809
1997,86,6.9,5100,64.0,375000,125636,318246
1997,103,6.3,2700,61.0,0,30732,301796
1997,103,6.0,3000,0,0,54547,294064
1997,128,7.3,11000,76.0,9000000,28367,284477
1997,101,6.5,3200,0,60000000,24917,250899
1997,115,7.2,3700,0,0,25141,244861
1997,109,6.4,3500,0,0,86659,228455
1997,96,7.2,16000,0,0,20366,227569
1997,107,5.9,2400,0,12000000,43380,221193
1997,93,6.8,1700,0,0,16745,214661
1997,75,6.9,2200,0,250000,13472,206272
1997,71,5.1,331,0,0,24335,199033
1997,82,6.5,11000,44.0,0,27354,198027
1997,95,2.3,6600,0,7000000,181233,181233
1997,165,7.8,3800,0,2500000,0,142193
1997,82,6.5,1600,0,1000000,0,140254
1997,102,7.8,3700,88.0,0,13528,130146
1997,99,6.7,6600,0,3300000,6827,1039657
1997,97,6.0,13000,36.0,1000000,91549,125397
1997,98,7.1,3600,0,0,6580,123330
1997,89,6.6,40000,19.0,1300000,0,116799
1997,103,5.7,2300,57.0,0,20796,116717
1997,106,6.3,5400,0,0,19528,134831
1997,101,7.4,8900,0,8000000,22491,106404
1997,86,5.2,518,0,0,33598,98973
1997,96,7.0,2800,0,0,5522,91805
1997,101,6.5,569,0,0,55332,86307
1997,105,6.0,4400,48.0,0,83488,83488
1997,82,2.7,4100,0,0,37260,71145
1997,120,7.6,1300,0,0,10606,60509
1997,92,5.2,1100,0,0,7787,59864
1997,113,5.2,1900,0,0,28318,57252
1997,97,6.2,1700,0,2500000,9521,54751
1997,92,6.0,426,0,0,25800,52632
1997,100,5.2,1400,0,0,19906,51618
1997,93,5.8,2200,0,1000000,12045,51266
1997,92,5.4,2500,0,4000000,12836,46362
1997,86,3.5,3800,0,10000000,28992,59921
1997,98,6.7,3100,0,0,19162,43961
1997,94,5.5,374,0,300000,13809,42953
1997,124,6.1,2200,0,0,17787,40158
1997,166,6.2,10000,0,0,37795,37795
1997,106,5.7,2100,0,0,19812,37621
1997,96,7.0,2600,0,0,19593,33131
1997,88,6.4,463,0,0,11656,31687
1997,98,7.0,239,0,0,14077,30697
1997,106,7.0,981,87.0,0,7161,27000
1997,101,6.3,3700,53.0,0,26682,26682
1997,96,6.4,2100,0,0,2947,23946
1997,95,5.5,3500,56.0,0,11647,19140
1997,109,7.5,3200,0,0,11299,17843
1997,82,7.1,161,0,0,1508,17744
1997,97,6.6,3000,0,0,9895,15313
1997,93,6.8,1200,0,0,14919,14919
1997,96,5.8,414,0,0,5975,14760
1997,92,5.0,2100,0,0,6305,13330
1997,85,8.5,13,0,0,4293,13066
1997,90,4.7,3200,0,0,4493,11690
1997,100,7.4,43,0,0,3636,9743
1997,92,6.0,3600,0,0,9090,9090
1997,101,5.2,99,0,0,4401,8329
1997,96,5.5,519,0,0,1370,7326
1997,87,7.8,35000,0,4300000,1731,214139
1997,102,7.5,4300,0,0,5294,8231
1997,96,5.1,1100,0,0,552,5171
1997,102,6.7,12000,55.0,0,2093,3736
1997,90,6.6,93,0,0,3347,3347
1997,88,8.2,39,0,0,1668,3109
1997,81,6.1,500,59.0,250000,1610,1610
1997,95,6.2,353,51.0,0,831,831
1997,95,6.1,101,0,0,783,783
1997,85,5.7,6800,0,15000000,217,309
1997,108,7.5,90000,69.0,0,0,1266
1997,111,7.5,29000,70.0,1000000,0,194515
1997,95,7.7,40000,80.0,0,0,11207
1997,99,7.8,26000,0,10000,0,1362281
1997,96,7.0,3600,74.0,1200000,0,0
1997,107,6.8,2300,69.0,0,187631,0
1997,90,5.5,3200,51.0,10000000,0,0
1997,101,6.6,1500,0,0,7902,1638788
1997,91,6.8,3100,0,1500000,0,24909
1997,128,6.9,4000,69.0,30000000,0,0
1997,106,6.6,2000,58.0,0,10179,0
1997,90,7.5,1800,82.0,0,86917,0
1960,126,7.1,19000,61.0,5000000,0,40357287
1960,109,8.5,748000,97.0,806947,0,32248065
1960,125,8.3,208000,94.0,3000000,0,18783770
1960,197,7.9,147000,87.0,12000000,92162,1846975
1960,90,7.7,91000,0,400000,32424,594039
1960,197,8.1,9200,0,15000000,60258,161434
1960,103,7.5,4700,84.0,0,11945,132928
1960,90,7.6,37000,90.0,0,19628,61453
1960,151,8.0,15000,0,82540000,15942,47023
1960,101,7.6,42000,0,135000,0,99129
1960,131,8.5,22000,0,0,6756,34588
1960,106,7.3,976,0,0,8677,31539
1960,92,7.4,21000,0,890063,11206,21124
1960,81,6.2,173,0,0,1656,1656
1960,128,7.7,106000,74.0,2000000,0,416
1960,174,8.0,82000,95.0,0,0,217420
1960,162,6.8,19000,0,12000000,0,6334
1960,103,7.5,46000,67.0,750000,0,5902
1960,127,6.5,26000,57.0,2800000,0,0
1960,128,8.1,34000,75.0,2000000,0,0
1960,208,6.7,12000,70.0,4000000,0,12634
1960,179,8.2,24000,84.0,0,0,22013
1960,146,7.7,14000,0,3000000,0,64
1960,77,7.3,20000,77.0,200000,0,0
1960,109,6.3,7700,48.0,2800000,0,8722
1960,79,6.7,1400,80.0,60000,0,0
1960,85,6.6,9400,64.0,0,0,337833
1960,79,6.9,16000,75.0,270000,0,84
1960,103,6.7,6300,60.0,3500000,0,0
1960,96,7.1,3900,70.0,247716,0,0
1960,89,7.5,9600,0,100000,0,370
1960,72,6.5,5000,70.0,900000,0,0
1960,126,6.9,3900,61.0,3200000,0,0
1960,79,7.2,3900,75.0,0,0,2977
1948,126,8.2,137000,98.0,3000000,144074,5014000
1948,83,7.3,21000,69.0,800000,0,4812444
1948,89,8.2,184000,0,133000,25377,451336
1948,95,7.6,10000,88.0,397568,9030,373185
1948,92,7.3,7300,0,0,10626,72464
1948,102,7.6,14000,0,0,15942,47023
1948,105,6.9,1000,0,0,5332,11818
1948,133,7.7,36000,96.0,3000000,0,14462
1948,80,7.9,160000,73.0,1500000,0,10883
1948,135,8.1,41000,0,500000,0,184240
1948,100,7.7,45000,74.0,0,0,9524420
1948,154,7.5,19000,82.0,500000,0,0
1948,128,7.4,20000,0,2500000,0,11928
1948,103,7.3,11000,0,2503654,0,733
1948,106,7.0,11000,82.0,1243000,0,0
1948,104,7.8,5100,85.0,250000,0,0
1948,116,7.3,9000,75.0,1500000,0,0
1948,95,7.4,9800,82.0,808397,0,0
1948,79,7.2,8000,89.0,0,0,1165000
1926,85,6.8,781,0,0,2274,2993
1926,78,8.1,102000,0,750000,0,1344
1993,127,8.2,1100000,68.0,63000000,47026828,1104379926
1993,125,7.1,303000,54.0,25000000,20468847,441286195
1993,130,7.8,331000,87.0,44000000,23758855,368875760
1993,154,6.9,154000,58.0,42000000,25400000,270248367
1993,105,6.8,198000,72.0,21000000,17253733,227927165
1993,117,6.0,82000,45.0,38000000,18387632,266614059
1993,128,7.2,118000,74.0,40000000,15269388,176997168
1993,141,6.6,100000,51.0,45000000,16864404,195268056
1993,195,9.0,1500000,95.0,22000000,656636,322161245
1993,76,7.9,394000,82.0,18000000,191232,107800040
1993,113,6.5,144000,59.0,70000000,16176967,255000211
1993,112,6.0,86000,79.0,20000000,7868829,153709806
1993,125,7.7,266000,66.0,26000000,143433,206678440
1993,101,8.0,713000,72.0,14600000,12517672,71108778
1993,103,7.0,56000,53.0,0,3874911,70172621
1993,98,7.0,118000,60.0,14000000,7046648,154856263
1993,110,6.9,59000,76.0,28000000,7306755,63270710
1993,129,6.3,49000,56.0,35000000,15195941,107198790
1993,115,6.7,201000,34.0,57000000,14262432,58056466
1993,107,5.7,61000,38.0,38000000,7569219,57319029
1993,130,7.8,175000,50.0,25000000,6454752,56505065
1993,105,6.4,61000,43.0,30000000,10621992,53898845
1993,103,6.1,32000,53.0,10000000,9122714,56500758
1993,89,5.0,31000,0,15000000,6017225,118243066
1993,94,5.7,67000,49.0,0,9331139,117270765
1993,114,6.3,24000,66.0,0,8104624,140081992
1993,130,6.5,169000,44.0,85000000,15338241,137298489
1993,94,6.8,116000,61.0,47000000,14117545,48919043
1993,95,6.2,90000,60.0,40000000,13516699,48198019
1993,107,6.5,29000,52.0,20000000,9232650,46405336
1993,96,6.9,164000,43.0,28000000,8125471,48706598
1993,111,5.1,18000,49.0,22000000,11821326,104942695
1993,87,6.4,47000,45.0,17000000,12520305,60613008
1993,92,5.1,20000,37.0,25000000,9525375,57405220
1993,96,4.8,37000,40.0,21000000,12419597,42273609
1993,84,7.0,53000,0,0,60672,41833324
1993,113,7.6,215000,56.0,25000000,8724452,40903593
1993,121,7.5,98000,89.0,7000000,151419,40185766
1993,118,7.3,26000,76.0,15000000,1222718,39100956
1993,86,6.6,100000,64.0,25000000,10250661,133752825
1993,144,7.9,239000,66.0,30000000,9116675,63848322
1993,128,7.1,67000,56.0,32000000,8624292,36733909
1993,95,5.9,24000,33.0,8000000,7033310,36448400
1993,107,5.1,36000,38.0,40000000,12138283,116300000
1993,104,6.7,141000,44.0,20000000,6841830,35739755
1993,120,7.0,34000,69.0,14000000,10019970,63513743
1993,101,7.8,108000,55.0,7000000,4918712,34348443
1993,139,7.7,19000,84.0,11000000,159009,32901136
1993,97,6.2,59000,63.0,18000000,10106500,74189677
1993,139,7.2,71000,90.0,34000000,2317289,32255953
1993,97,4.2,9400,0,14000000,6027285,40689691
1993,101,7.3,46000,74.0,18000000,4625583,31181347
1993,138,7.5,90000,71.0,30000000,8075582,135130999
1993,109,6.1,31000,53.0,0,7160389,30038362
1993,84,6.2,52000,30.0,13000000,9202722,27979399
1993,97,7.5,67000,76.0,3500000,3816393,27912072
1993,117,6.8,13000,0,15000000,5536098,27804899
1993,109,6.1,17000,51.0,14000000,11728455,27515786
1993,131,7.3,21000,0,22000000,81082,25842377
1993,133,8.1,195000,84.0,13000000,109805,65796862
1993,115,6.7,32000,62.0,20000000,4026775,24760338
1993,102,5.9,47000,36.0,30000000,8705808,24107867
1993,108,6.2,9500,0,6500000,5033029,24103594
1993,98,7.1,63000,57.0,0,3285063,23261580
1993,134,7.8,88000,86.0,15000000,1528982,23240144
1993,112,6.5,12000,51.0,15000000,6821931,23032565
1993,114,7.5,71000,71.0,0,881191,22881563
1993,107,5.7,6100,0,12000000,5713708,22866222
1993,111,7.3,54000,80.0,11000000,108617,22549338
1993,94,5.7,27000,41.0,15000000,8203255,22189039
1993,88,5.4,60000,49.0,30000000,7100501,21274717
1993,104,4.2,65000,35.0,48000000,8532623,20928292
1993,108,5.6,16000,53.0,0,5418316,20208496
1993,109,6.5,30000,42.0,15000000,6116484,19885552
1993,98,6.1,26000,45.0,0,5715435,18994653
1993,102,6.8,16000,59.0,7500000,4125556,18898806
1993,115,6.6,14000,58.0,35000000,4018452,18635620
1993,111,5.5,5100,56.0,10000000,5311902,18289763
1993,123,5.8,5100,50.0,10000000,5712485,18225518
1993,89,6.2,11000,49.0,6000000,6122450,17953778
1993,100,5.2,4300,0,0,5911343,17952857
1993,121,7.8,171000,80.0,22000000,3716456,17287898
1993,106,6.2,9400,0,11000000,4410077,16696219
1993,104,7.0,20000,56.0,25000000,4322250,16589540
1993,87,4.1,39000,17.0,3000000,7552190,15935068
1993,121,6.3,29000,43.0,0,5202478,15185672
1993,97,6.6,6200,51.0,9000000,3368711,14904910
1993,85,7.5,18000,79.0,11000000,6014653,14694904
1993,109,6.3,29000,49.0,20000000,5009928,14543394
1993,89,5.8,23000,34.0,6000000,5024976,13609396
1993,99,4.6,17000,29.0,30000000,7365429,13273595
1993,87,5.2,5100,0,6000000,3861079,12974636
1993,108,6.5,3900,0,0,3522836,12890752
1993,97,4.8,15000,16.0,7000000,4004668,12741891
1993,110,6.6,20000,46.0,21000000,4088955,12526677
1993,91,5.7,6800,50.0,0,3606279,12440858
1993,90,6.0,10000,46.0,20000000,4379488,12324660
1993,119,7.9,251000,59.0,13000000,4023420,13093107
1993,93,6.5,44000,54.0,20000000,3466930,11585483
1993,104,7.3,48000,71.0,13500000,2015360,11330911
1993,85,5.4,8900,0,0,4533392,11299730
1993,96,6.2,16000,42.0,30000000,4016220,11146270
1993,97,6.2,23000,71.0,19000000,3815555,11081586
1993,254,7.6,32000,0,25000000,913617,10769960
1993,104,4.2,56000,40.0,22000000,4304829,10696210
1993,122,6.0,21000,53.0,15000000,3250883,10611160
1993,96,4.4,32000,26.0,22000000,4022570,10340263
1993,92,5.0,6800,50.0,9000000,4006019,10058318
1993,118,7.7,261000,73.0,11000000,74421,10032765
1993,96,5.7,10000,38.0,0,3617317,9745803
1993,126,6.3,6500,57.0,0,4517066,9709451
1993,99,6.9,13000,0,13000000,3601015,9532895
1993,72,6.0,17000,0,0,3707770,9317021
1993,114,6.8,3800,0,15000000,3002150,9285189
1993,92,4.8,32000,17.0,900000,2493020,8556940
1993,114,5.8,7800,47.0,25000000,3102695,8345845
1993,103,7.6,207000,82.0,6900000,918127,8259076
1993,113,6.0,3300,32.0,14000000,3342613,8041049
1993,100,5.2,9100,0,20000000,2643091,8016708
1993,91,5.7,8300,33.0,0,3502569,7839327
1993,109,7.4,43000,89.0,12000000,1121354,7266383
1993,122,7.0,25000,0,0,144044,6995302
1993,106,7.6,18000,81.0,1000000,134870,6933459
1993,101,5.6,6700,0,7000000,2840931,6608687
1993,71,6.5,6300,0,13000000,2206251,6582052
1993,105,5.5,9900,0,0,2705425,6484246
1993,96,5.3,3700,0,15000000,2877744,6419876
1993,112,6.8,23000,72.0,12000000,53058,6405918
1993,145,6.9,26000,0,40000000,1719085,6265311
1993,188,7.6,48000,81.0,12000000,0,6110979
1993,106,5.7,984,0,0,56833,6011745
1993,140,6.8,15000,0,33000000,379807,5864949
1993,97,5.0,1400,0,10000000,2641474,5679569
1993,76,7.8,60000,65.0,6000000,1189975,5863139
1993,112,6.8,18000,39.0,12000000,1967957,5632086
1993,171,8.1,35000,84.0,4000000,69408,7447084
1993,102,5.5,2200,0,11000000,1928076,5516936
1993,99,6.5,4500,0,0,2219891,5145823
1993,95,4.7,4300,34.0,12000000,1854431,5086909
1993,87,5.1,9300,0,0,2026278,4916135
1993,123,6.1,19000,0,35000000,873983,4885392
1993,180,7.9,36000,47.0,35000000,1002548,4496583
1993,84,3.8,10000,18.0,10000000,1853647,4348572
1993,115,7.3,60000,60.0,0,74425,4104962
1993,98,5.4,7200,0,3000000,1747317,3902679
1993,95,5.0,3600,0,0,1286806,3418141
1993,94,5.2,3900,0,8030000,1909919,3411885
1993,85,5.5,5300,0,12000000,1465476,3335984
1993,99,6.5,7200,0,6000000,1286889,3283371
